repository	commit	file	bytes	sha256	kind	review_status	source_url
mattpocock/skills	c55ee46073ed923f86ce59a5eb3b6d895095d1b7	skills/productivity/to-questionnaire/agents/openai.yaml	166	9e8a06c38c8842eea8d4922cb9d1ead8e3ace647bab259b943c994a1b4742bc2	text	queued	https://github.com/mattpocock/skills/blob/c55ee46073ed923f86ce59a5eb3b6d895095d1b7/skills/productivity/to-questionnaire/agents/openai.yaml
mattpocock/skills	c55ee46073ed923f86ce59a5eb3b6d895095d1b7	skills/productivity/wait-what/SKILL.md	394	e3f44e3ccbc0e7b62f20ba70b295fc9c9f4aa3f96c77168faee1c71bacbf4215	skill	queued	https://github.com/mattpocock/skills/blob/c55ee46073ed923f86ce59a5eb3b6d895095d1b7/skills/productivity/wait-what/SKILL.md
mattpocock/skills	c55ee46073ed923f86ce59a5eb3b6d895095d1b7	skills/productivity/wait-what/agents/openai.yaml	158	b41faadf741d51e4ea184148b2d1854d93f947aaf754c7844f70a00f04194999	text	queued	https://github.com/mattpocock/skills/blob/c55ee46073ed923f86ce59a5eb3b6d895095d1b7/skills/productivity/wait-what/agents/openai.yaml
mattpocock/skills	c55ee46073ed923f86ce59a5eb3b6d895095d1b7	skills/productivity/writing-for-agents/SKILL-MECHANICS.md	2629	c768e6307c7c10728c401c213f2c4ba71c542127eeb7ad2956aabd15a0fa0059	text	queued	https://github.com/mattpocock/skills/blob/c55ee46073ed923f86ce59a5eb3b6d895095d1b7/skills/productivity/writing-for-agents/SKILL-MECHANICS.md
mattpocock/skills	c55ee46073ed923f86ce59a5eb3b6d895095d1b7	skills/productivity/writing-for-agents/SKILL.md	10886	551adca942227b44192edba88acd4e8db911f0121ce58ad16944ccf6a896a74a	skill	queued	https://github.com/mattpocock/skills/blob/c55ee46073ed923f86ce59a5eb3b6d895095d1b7/skills/productivity/writing-for-agents/SKILL.md
mattpocock/skills	c55ee46073ed923f86ce59a5eb3b6d895095d1b7	skills/productivity/writing-for-agents/agents/openai.yaml	102	eacb24b2a618cfb81dacb0416f4fdd75ddf3a8060f8ddb99aae1b1e301907e4b	text	queued	https://github.com/mattpocock/skills/blob/c55ee46073ed923f86ce59a5eb3b6d895095d1b7/skills/productivity/writing-for-agents/agents/openai.yaml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	.agents/plugins/marketplace.json	261	d916c887e820ecda30ea819c6989b88669bf8df3ad1b64f9a9a8e0b5ac386067	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/.agents/plugins/marketplace.json
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	.claude-plugin/marketplace.json	305	e8685a4b7f28f8667059131b9e035602f4247890396e0c752c56c8e49711d6e4	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/.claude-plugin/marketplace.json
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	.claude-plugin/plugin.json	176	8e13bf8bc57c29723a23ae6ce9030a7db2655a4cc6672d4ec1be1036b7672917	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/.claude-plugin/plugin.json
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	.codex-plugin/plugin.json	188	afe69ba660178128e64ff87a9665e9e9ea825dd8239c0dbcfe63cca4038594b5	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/.codex-plugin/plugin.json
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	.gitignore	56	ad4024802d1e82dcc452f78654716b741ac9f45b151fc6b6c9f64dfb5df8b7d6	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/.gitignore
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	LICENSE	1069	eddeab866dcb96492e613fbd5b4cce8e8aa26c947509d90babebf8fd797b404a	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/LICENSE
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	README.md	9146	25bb7466cd3af31b1e436f13f0ae298507c1c3d1f0ee70b41c5cca30cd79e9e8	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/README.md
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	adapters/invoke.ts	1355	dec4d86438b7642fd6422d265e437956eb4f2f928db9a795dbf1986e627b1add	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/adapters/invoke.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	adapters/omp.ts	794	02008265a22170bc3becd4b6fba81d70f5a633c5e0581dfe1c6de740e9f5b031	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/adapters/omp.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	adapters/opencode.js	3932	b36e0b2400519cb123ac1f0c7cf4387fea7c07d465b3393ab3aeee35f52c3afb	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/adapters/opencode.js
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	adapters/pi.ts	1050	5b1d04016f9468c7944bd9a5cb3cd155f987a76ec4f79082165355a91dfb9cda	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/adapters/pi.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	assets/hero.webp	15124	32a7c931c37abc1a2aa6eb15bd8c9b6dbc1a10c08b1c241b11a03bc5cfe89637	binary	asset-reviewed	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/assets/hero.webp
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	assets/logo-dark.svg	6441	0a75705892d8340ba865b4ae0f5cba2dbf8bf9a5b1baba26ba74d78d8ec33432	text	asset-reviewed	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/assets/logo-dark.svg
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	assets/logo-light.svg	6441	0a6ffcf78547d53397df8a6ba798c7627df0a9f435aab482de29eccd79611f46	text	asset-reviewed	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/assets/logo-light.svg
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	examples/python.quality.toml	3187	8d6f246a73638329f5be1158a4e3a95f5bb8751e5733b51679439dd3ce371675	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/examples/python.quality.toml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	examples/typescript.quality.toml	4460	fd3347822c50a109380ee4208b19506d847431136f0df02adc4a66dfa659bf83	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/examples/typescript.quality.toml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/_chain	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/_chain
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/applypatch-msg	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/applypatch-msg
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/commit-msg	390	d28eb6c087f1ad6f07b12aed751a1a02a9790a3672da482d734049dee36e75e8	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/commit-msg
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/post-applypatch	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/post-applypatch
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/post-checkout	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/post-checkout
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/post-commit	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/post-commit
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/post-merge	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/post-merge
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/post-rewrite	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/post-rewrite
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/pre-applypatch	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/pre-applypatch
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/pre-auto-gc	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/pre-auto-gc
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/pre-commit	382	d52f44cc810d9fade9f2176f7dcdcaee0313d53cf87446df06f13b7190f3e06a	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/pre-commit
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/pre-merge-commit	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/pre-merge-commit
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/pre-push	529	9901d783e20335286c162acb6919fda52e9d7c8d30d56a955bcbe0c945a69752	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/pre-push
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/pre-rebase	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/pre-rebase
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	git-hooks/prepare-commit-msg	1120	726311396914e5b8837108b21aa8ad42be0fd6cf5652f4ba7a805e15efeb372a	text	equivalent-verified	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/git-hooks/prepare-commit-msg
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	hooks/hooks.json	435	26153d3c6fbe38059ea4874d8b1527c3a5b514a5c2f6c44309a81b4b4b7c3e1a	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/hooks/hooks.json
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	package.json	466	86c1442756530869293f6e168eb140b7cebe9f2735bb27090e8e85bff1d97a7e	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/package.json
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	rules/semgrep.yml	176	845d27b6f7cec93c5bce00f1f197bd62268a5d154a39d0916552665da1647a69	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/rules/semgrep.yml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	rules/sg/catch-only-logs.yml	270	9a3cffa724b169fb48022739069a4290dc9ac2d552cff45c375d81eb7cae5871	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/rules/sg/catch-only-logs.yml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	rules/sg/empty-catch.yml	238	c570b057ec858318db067f350996e873e3af8df030cf80502c994d6449aeccf4	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/rules/sg/empty-catch.yml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	rules/sg/textual-test.yml	900	b02ff4fc5698375f8ab160e9e0006b7d10821aa021f65462854d15a790be85db	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/rules/sg/textual-test.yml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	rules/sgconfig.yml	91	a19d4404da26a5e2f37ae984117b414f9cd8374abb71c4172efa5d0a35e0f8fc	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/rules/sgconfig.yml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/bump-version.ts	809	6f428a5b74435bf5c30e582d38ebe2d8551d45123dbd439f0f4b8e216ad2592e	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/bump-version.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/evidence-eslint-disable-codex.ts	551	b77a1d5ef5286b85b3bfa05d59255c15dd1c5cf70b9456d70dde97c9a14494dc	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/evidence-eslint-disable-codex.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/evidence-eslint-disable-next-line.ts	389	5911dbbaa16bdd5d475297ea77913aba6740fb4b0afe21edba2993effab1f0c4	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/evidence-eslint-disable-next-line.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/go/a.go	445	43b32b859c73ea46cb0017185d29a2d7f7acd57ad4d9b6618d8f35d8373a03c9	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/go/a.go
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/go/a_test.go	68	10ebc3feb060c380a334cc481c799072bd714d5ba30a68f876f6de3f422ec049	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/go/a_test.go
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/go/b.go	320	7b73db9beddb3e9ea85d2a7e8f3f8b77fde71850e6554adb13ce28877d1705bc	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/go/b.go
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/go/go.mod	31	919db98b4a69b5f57b14fccd877bf2ad83cf3e2034c1d1c35158a48d51db232f	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/go/go.mod
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/java/pom.xml	54	c52c4def6c4304c3b615bdd1c72fd1f734fd79f5efb53da885503223532bd82f	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/java/pom.xml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/java/src/main/java/A.java	481	72492cc426ebe1d17a1f54b8fec045de5b1979511c2a0353ae10ed9ed0ab7eae	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/java/src/main/java/A.java
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/java/src/main/java/B.java	339	e30a88187d66a4d2c4e49d80985bb5fa1a45c0395e8b50f8f801ecd0f6b6a990	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/java/src/main/java/B.java
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/java/src/test/java/ATest.java	54	47ef4897a09d2c157149ee859a6390daae2cb3fc6b317dfdf42b9fa87c12a539	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/java/src/test/java/ATest.java
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/php/composer.json	31	ebfc45eb909bc0d62c5213b74bd53860fd6f0ef465a365be6de5b9a90440d3b9	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/php/composer.json
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/php/src/a.php	491	a7f4fe53cfd67ed74b5c9a68b3ded99fb426976ff3565ad64d08ee3f837a9e2a	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/php/src/a.php
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/php/src/b.php	365	a3f041a823270d96b8b539ba985c06523e9cc7ba8e36787e4a8ffd81f733a7f4	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/php/src/b.php
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/php/tests/ValueTest.php	66	e3a7b6b5208bca4454b5b75bc2a74e3c54e4a0849d87e6f4a2448c2ff1964b28	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/php/tests/ValueTest.php
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/ruby/Gemfile	30	2626800dfc7a9e4fdff7441d002834a4d510dc727c23f3100c3a7b07e77e764d	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/ruby/Gemfile
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/ruby/lib/a.rb	374	b960d6a7badba3e306d0ff659a44cf9b58a6cc2402c39a09a56746824bdf1548	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/ruby/lib/a.rb
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/ruby/lib/b.rb	256	065d1b0cf18c7c0d46cdcfceff9b97efd44f69f82c880edae883a3fd4d836309	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/ruby/lib/b.rb
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/ruby/spec/value_spec.rb	76	1fcde8141ba0c8ab5cb74149e4ad6280efad48aa74cee176d8a1b23a49288637	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/ruby/spec/value_spec.rb
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/rust/Cargo.toml	67	e904ea42dfa427499726dfdfbecccc58c5a6b83e94d5229b2bc703e24341bfb3	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/rust/Cargo.toml
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/rust/src/copy.rs	350	1c67a4ed105e16fb73ef21f510229930f5a4f0e8c08805c33be97cf93c177dda	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/rust/src/copy.rs
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/rust/src/lib.rs	483	4b992b48cd19755212e9fbcb095586c630412819e26639b29ff2d29a4dbe7d01	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/rust/src/lib.rs
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/fixtures/lang/rust/tests/risky.rs	43	2d9bfae84cf0ed25f5262b36053c0eed2e2b23875e5766eec0f23872429b7278	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/fixtures/lang/rust/tests/risky.rs
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/adapter-tools.test.ts	10993	87d144b8669b0d5a3a5b03036b89595f42414fc7c1cdc3a856d06c53830d0d26	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/adapter-tools.test.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/adapter-tools.ts	22993	0c64d12e90a1d77002acecf9838654dc316da3a9f6d2e7f5e4aee0c1d41c766b	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/adapter-tools.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/astgrep.test.ts	5402	366f452a6c6d737d1aadcbd2f09b971fe1c7b533c6ce5cef629191c495cc019e	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/astgrep.test.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/astgrep.ts	10023	7a6759b0a70c428d9aaae122580ffa4fe73d498af495e045d55f0cc211057ac4	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/astgrep.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/config.ts	7961	3ce5082ca20c38aff7b68e8abe455d1632af5446687f4d0e637c3a89491b5d21	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/config.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/crap.test.ts	7252	0c745f9220df5905f293e27bb80c2d891768c3204f3274ca6d01b0b24352d46c	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/crap.test.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/crap.ts	17963	bdfafe921b65f90a25b621c5e6e08dd69e6e05f38c391da5379c4a473b8b9477	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/crap.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/deps.ts	4658	66bc65ce3029d7182d7db23b99a5dc303da5797bf41c9285012afb3dbbec8e0b	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/deps.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/diff.ts	5611	5eddc4da524ab5233c985fc03450e8dbe417d8feda382d5c522ef9767a5abef9	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/diff.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/diffcov.ts	3194	1acadf53e1af15d1e6dd53e74d666aa641313be0d8e2b50795bea845d710bc33	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/diffcov.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/dup.ts	2187	5c95a7347d8c01783eb09e5514d9e68f411ca5d4c8613ecccf0408a0169143a2	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/dup.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/form.ts	3206	f1899bc364d6fa3414126ec7956bea63e0a707e15988634b5aa939762f36e737	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/form.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/gate.ts	14474	07bdd85a9fff9a868eada833087b8b9b8f68b95e7c518db725af70623c5ef59e	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/gate.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/grok-hooks.test.ts	2386	9d78f5a76f59ceac9adc078f033fd2c0c3c1e849e427bde64efce64be244797e	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/grok-hooks.test.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/grok-hooks.ts	1232	84cc0951f576daaa3f27c175b2a9ace31a13404c6b922e36893747755c8e4fb9	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/grok-hooks.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/guard-bash.test.ts	3502	4c2abed824d396df448f0ae980deb3f7ccf226a35b05d5f275558c6d4d572d76	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/guard-bash.test.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/guard-bash.ts	4981	b798bafc7cef3c96568cb3d69637e7ae831e8c92a521e17976a35d0a2cc13bc4	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/guard-bash.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/hooks.ts	22834	67ba00d786dd5ab608caca64a3377d4adce765684288350084141f881b215ab7	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/hooks.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/inline-config.test.ts	4032	5fff85b7954ce95a530a4480be32fef9aeb1969bef0d5acd59847b5358033467	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/inline-config.test.ts
smixs/code-quality	407501608b1ffe8ab0e236b742513592fca9ed60	scripts/lib/jev.test.ts	7827	7cd5998ef3845ef0182a623df2ea3339b3cfbccf802d5c58479e01ff9cefd5cf	text	read	https://github.com/smixs/code-quality/blob/407501608b1ffe8ab0e236b742513592fca9ed60/scripts/lib/jev.test.ts
